cloudport	63CPQTW2KL6K	1496765610	REQ	debit	visa	4399********3423	1	0	0	11	20	****	U3XTLDRKIAWT	Gomani Test				2017-06-06 16:13:30
cloudport	7J2ZTM5CR6TI	1496522631	REQ	credit	visa	4042********5672	1	0	0	11	18	****	HLVIUOKA7EIV	Gomani Test				2017-06-03 20:43:51
cloudport	BL7OAJVVCODP	1496521907	REQ	debit	visa	4399********3423	1	0	0	11	20	****	XHHOKQFKVKUQ	Gomani Test				2017-06-03 20:31:47
cloudport	BUO5EBNRL6AH	1496518746	REQ	credit	Visa	4399********3423	1	0	0	11	20	****	2EMMVTABOWCP		https://api.gomani.tech/v1/uniwallet/callback			2017-06-03 19:39:06
cloudport	BUO5EBNRL6AH	1496518746	RES	credit	Visa	4399********3423	1	0	0	11	20	****	2EMMVTABOWCP		https://api.gomani.tech/v1/uniwallet/callback	failed	Error: Description Not Set	2017-06-03 19:39:07
cloudport	C7GNXPQ3FSCD	1496518812	REQ	credit	Visa	4399********3423	1	0	0	11	20	****	YUIJWFL3XBRB	Test	https://api.gomani.tech/v1/uniwallet/callback	successful		2017-06-03 19:40:12
cloudport	C7GNXPQ3FSCD	1496518812	RES	credit	Visa	4399********3423	1	0	0	11	20	****	YUIJWFL3XBRB	Test	https://api.gomani.tech/v1/uniwallet/callback	successful	transaction processed successfully	2017-06-03 19:40:18
cloudport	CFCZLRUR7USU	1496520608	REQ	debit	Visa	4399********3423	1	0	0	11	20	****	JH3GHYAGX5XW	Gomani Test	https://api.gomani.tech/v1/uniwallet/callback	successful		2017-06-03 20:10:08
cloudport	CFCZLRUR7USU	1496520608	RES	debit	Visa	4399********3423	1	0	0	11	20	****	JH3GHYAGX5XW	Gomani Test	https://api.gomani.tech/v1/uniwallet/callback	successful	transaction processed successfully	2017-06-03 20:10:13
cloudport	CIYDOMBG7NNR	1496522426	REQ	debit	mastercard	4042********5672	1	0	0	11	18	****	KFZ32TDOVGTU	Gomani Test				2017-06-03 20:40:26
cloudport	DNB2UBZQPUSD	1496524142	REQ	credit	visa	4399********3423	1	0	0	11	20	****	6BLYLSH4XBAQ	Gomani Test				2017-06-03 21:09:02
cloudport	DQFUAKA2BEYP	1496444919	REQ	credit	airtel	0269288445	1	0	0									2017-06-02 23:08:39
cloudport	DQFUAKA2BEYP	1496444919	RES	credit	airtel	0269288445	1	0	0					Invalid reference provided	116	failed		2017-06-02 23:09:05
cloudport	ENE24HTQOFKG	1496444709	REQ	debit	mtn	0200219320	1	0	0									2017-06-02 23:05:09
cloudport	ENE24HTQOFKG	1496444709	RES	debit	mtn	0200219320	1	0	0						22VD	failed	Invalid Invoice	2017-06-02 23:05:17
cloudport	EY2KG765C7ZV	1496518712	REQ	credit	mtn	4399********3423	1	0	0			****						2017-06-03 19:38:32
cloudport	IMSU3YFWTEL4	1496444746	REQ	credit	mtn	0200219320	1	0	0							successful		2017-06-02 23:05:46
cloudport	IMSU3YFWTEL4	1496444746	RES	credit	mtn	0200219320	1	0	0						01	successful	Successfully processed transaction.	2017-06-02 23:05:49
cloudport	J6IXGLZL7M4P	1496766419	REQ	debit	visa	4042********5672	1	0	0	11	18	****	3IW6PVA4ZLFD	Gomani Test				2017-06-06 16:26:59
cloudport	JDQUGRBHOCIR	1496767230	REQ	credit	mtn	0200219320	1	0	0					Gomani Test				2017-06-06 16:40:30
cloudport	KR3CA4LV7HLO	1496522284	REQ	debit	mastercard	5326********2192	1	0	0	08	19	****	RM5G4DZ5H5ES	Gomani Test				2017-06-03 20:38:04
cloudport	LWFTDYDEYVG3	1496522959	REQ	credit	visa	4399********3423	1	0	0	11	20	****	IWT3PEE4JE3H	Gomani Test				2017-06-03 20:49:19
cloudport	ME7B6WGSFB62	1496767204	REQ	debit	mtn	0200219320	1	0	0					Gomani Test				2017-06-06 16:40:04
cloudport	ME7B6WGSFB62	1496767204	RES	debit	mtn	0200219320	1	0	0					Bill not paid...	21VD	failed		2017-06-06 16:41:23
cloudport	NAJJYIR7D75R	1496443596	REQ	credit	mtn	0200219320	0.01	0	0							successful		2017-06-02 22:46:36
cloudport	NAJJYIR7D75R	1496443596	RES	credit	mtn	0200219320	0.01	0	0						01	successful	Successfully processed transaction.	2017-06-02 22:46:38
cloudport	O5NKPIXFWSR5	1496446708	REQ	credit	airtel	0269288445	1	0	0									2017-06-02 23:38:28
cloudport	O5NKPIXFWSR5	1496446708	RES	credit	airtel	0269288445	1	0	0					Invalid reference provided	116	failed		2017-06-02 23:38:34
cloudport	OAMNX2MFA32K	1496522089	REQ	debit	mastercard	5326********2192	1	0	0	08	19	****	JYXRAAF3ER6S	Gomani Test				2017-06-03 20:34:49
cloudport	OCKLGE63KPHR	1496443563	REQ	credit	mtn	233200219320	0.01	0	0									2017-06-02 22:46:03
cloudport	PP2AIXWGWKTU	1496765181	REQ	credit	visa	4399********3423	1	0	0	11	20	****	PFWTOHJJMTJR	Gomani Test				2017-06-06 16:06:21
cloudport	QQAPYJZWNW57	1496765515	REQ	debit	visa	4399********3423	1	0	0	11	20	****	CCHGMJKXAEQT	Gomani Test				2017-06-06 16:11:55
cloudport	RIN356Z4FIAB	1496521424	REQ	debit	Visa	4399********3422	1	0	0	11	20	****	XWM7IMUXP66I	Gomani Test	https://api.gomani.tech/v1/uniwallet/callback			2017-06-03 20:23:44
cloudport	RIN356Z4FIAB	1496521424	RES	debit	Visa	4399********3422	1	0	0	11	20	****	XWM7IMUXP66I	Gomani Test	https://api.gomani.tech/v1/uniwallet/callback	failed	Digit check failed.	2017-06-03 20:23:50
cloudport	TCUGTJVHZ37A	1496522478	REQ	debit	visa	4042********5672	1	0	0	11	18	****	ZDDKCR4Q6MNO	Gomani Test				2017-06-03 20:41:18
cloudport	TLI4A2SWLJ35	1496520720	REQ	debit	Visa	4399********3423	1	0	0	11	20	****	AW7UHSWPEMCP	Gomani Test	https://api.gomani.tech/v1/uniwallet/callback	successful		2017-06-03 20:12:00
cloudport	TLI4A2SWLJ35	1496520720	RES	debit	Visa	4399********3423	1	0	0	11	20	****	AW7UHSWPEMCP	Gomani Test	https://api.gomani.tech/v1/uniwallet/callback	successful	transaction processed successfully	2017-06-03 20:12:05
cloudport	TYXZHRSRLHYT	1496444573	REQ	debit	mtn	0200219320	0.01	0	0									2017-06-02 23:02:53
cloudport	TYXZHRSRLHYT	1496444573	RES	debit	mtn	0200219320	0.01	0	0						22VD	failed	Invalid Invoice	2017-06-02 23:03:02
cloudport	UGVIJME2COZZ	1496521740	REQ	credit	visa	4399********3423	1	0	0	11	20	****	RI3N6TQSY7FW	Gomani Test				2017-06-03 20:29:00
cloudport	VJ4YUYYI6NAJ	1496522544	REQ	debit	visa	4042********5672	1	0	0	11	18	****	QKWHXB7WIO35	Gomani Test				2017-06-03 20:42:24
cloudport	WHSESMXAT2PG	1496521597	REQ	credit	visa	4399********3423	1	0	0	11	20	****	M5NLWEQF6F5I	Gomani Test				2017-06-03 20:26:37
cloudport	WJK63WLZD5CP	1496767438	REQ	credit	airtel	0269288445	1	0	0					Gomani Test				2017-06-06 16:43:58
cloudport	WJK63WLZD5CP	1496767438	RES	credit	airtel	0269288445	1	0	0				CI170606.1644.C01374	You have sent GHC1.00 to 269288445. Your new balance is GHC2.03. Trans ID: CI170606.1644.C01374.	200	successful		2017-06-06 16:44:30
cloudport	Z5KBLZZJ7YRB	1496766331	REQ	debit	visa	4042********5672	1	0	0	11	18	****	I3ISK27WTKSN	Gomani Test				2017-06-06 16:25:31
geevapp	43	1494830620	REQ	debit	visa	4069********3942	2	0	0	02	20	****	123456789012	payment for goods and services				2017-05-15 06:43:40
geevapp	4343564353545	1494830758	REQ	debit	visa	4069********3942	2	0	0	02	20	****	123456789012	payment for goods and services				2017-05-15 06:45:58
geevapp	4343564353545	1494830774	REQ	debit	visa	4069********3942	2	0	0	02	20	****	123456789013422	payment for goods and services				2017-05-15 06:46:14
geevapp	4343564353545	1494831087	REQ	debit	visa	4069********3942	2	0	0	02	20	****	123456789032	payment for goods and services				2017-05-15 06:51:27
geevapp	4343564353545	1498442148	REQ	debit	visa	4131********4386	2	0	0	11	17	****	123456789032	payment for goods and services				2017-06-26 01:55:48
geevapp	4343564353545	1498442388	REQ	debit	visa	4131********4386	2	0	0	11	17	****	123456789034432	payment for goods and services				2017-06-26 01:59:48
gfntvstream	1497599550	1497599554	REQ	debit	mtn	0249621938	13.17	0	0					braasig@gmail.com				2017-06-16 07:52:34
gfntvstream	1497599550	1497599554	RES	debit	mtn	0249621938	13.17	0	0					Bill not paid...	21VD	failed		2017-06-16 07:53:53
gfntvstream	1497629330	1497629333	REQ	debit	mtn	0249621938	13.17	0	0					braasig@gmail.com				2017-06-16 16:08:53
gfntvstream	1497629330	1497629333	RES	debit	mtn	0249621938	13.17	0	0					FAILURE	100	failed		2017-06-16 16:10:07
gfntvstream	1497688794	1497688796	REQ	debit	mtn	0249621938	13.17	0	0					braasig@gmail.com				2017-06-17 08:39:56
gfntvstream	1497688794	1497688796	RES	debit	mtn	0249621938	13.17	0	0					Bill not paid...	21VD	failed		2017-06-17 08:41:16
sesmoney		1499969877	REQ	debit	visa	4131********9258	1.01	0	0	01	19	****		Joachim some				2017-07-13 18:17:57
sesmoney	SES-0b6zawjMeHTW	1497719474	REQ	debit	mastercard	5347********8264	2	0	0	10	17	****	SES-0b6zawjMeHTW	akim				2017-06-17 17:11:14
sesmoney	SES-0CzDpudB7Qbj	1497719661	REQ	debit	mastercard	5347********8264	2	0	0	10	17	****	SES-0CzDpudB7Qbj	akim				2017-06-17 17:14:21
sesmoney	SES-1u8lypQgUXjJ	1499968478	REQ	debit	visa	4131********9258	1.02	0	0	01	19	****	SES-1u8lypQgUXjJ	Joachim some				2017-07-13 17:54:38
sesmoney	SES-2nbHcfsTCDh7	1498074873	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-2nbHcfsTCDh7	Joachim some				2017-06-21 19:54:33
sesmoney	ses-2Pq4vDIac5Ow	1498075742	REQ	debit	visa	4131********9258	1	0	0	01	19	****	2Pq4vDIac5Ow	test				2017-06-21 20:09:02
sesmoney	SES-41vULRkuX8r0	1497723110	REQ	debit	visa	4131********9258	1	0	0	10	19	****	SES-41vULRkuX8r0	Joachim kofi some				2017-06-17 18:11:50
sesmoney	SES-4evZUPDfmyAc	1499968773	REQ	debit	visa	4131********9258	1.02	0	0	01	19	****	SES-4evZUPDfmyAc	Joachim some				2017-07-13 17:59:33
sesmoney	ses-4pLME8bTfIl7	1499970158	REQ	debit	visa	4131********9258	1	0	0	01	19	****	4pLME8bTfIl7	test				2017-07-13 18:22:38
sesmoney	SES-5KO8vCnsgT91	1499968550	REQ	debit	visa	4131********9258	1.02	0	0	01	19	****	SES-5KO8vCnsgT91	Joachim some				2017-07-13 17:55:50
sesmoney	SES-5rRFjZNluWkf	1499970498	REQ	debit	visa	4131********9258	1.02	0	0	01	19	****	SES-5rRFjZNluWkf	Joachim some				2017-07-13 18:28:18
sesmoney	SES-6wMP3Cs50ucX	1492872510	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-6wMP3Cs50ucX	Joachim some				2017-04-22 14:48:30
sesmoney	SES-a3h7H2mslSZ1	1498072935	REQ	debit	visa	4131********9258	1	0	0	01	19	****	Joachim some	Joachim some				2017-06-21 19:22:15
sesmoney	ses-A5uxLW3fv60R	1498133691	REQ	debit	visa	4131********9258	1	0	0	01	19	****	A5uxLW3fv60R	test				2017-06-22 12:14:51
sesmoney	ses-ACxzvgDVN4dS	1498073090	REQ	debit	visa	4131********9258	1	0	0	01	19	****	ACxzvgDVN4dS	test				2017-06-21 19:24:50
sesmoney	SES-AGdj9iqEI32O	1499969733	REQ	debit	visa	4131********9258	1.02	0	0	01	19	****	SES-AGdj9iqEI32O	Joachim some				2017-07-13 18:15:33
sesmoney	SES-AJgHBKNa1w5x	1499970297	REQ	debit	visa	4131********9258	1.02	0	0	01	19	****	SES-AJgHBKNa1w5x	Joachim some				2017-07-13 18:24:57
sesmoney	ses-awNpkh0zi4yR	1500032148	REQ	debit	visa	4131********9258	1	0	0	01	19	****	awNpkh0zi4yR	test				2017-07-14 11:35:48
sesmoney	ses-b6FNTPULEHuo	1500146618	REQ	debit	visa	4131********9258	1	0	0	01	19	****	b6FNTPULEHuo	test				2017-07-15 19:23:38
sesmoney	SES-bCshQNLtHrdV	1493484006	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-bCshQNLtHrdV	Joachim some				2017-04-29 16:40:06
sesmoney	SES-bKzdOqYktQM2	1493907493	REQ	debit	visa	4563*********523	500	0	0	12	21	****	SES-bKzdOqYktQM2	Kell L Moore				2017-05-04 14:18:13
sesmoney	ses-brTf5o8v2s1R	1498730016	REQ	debit	visa	4131********9258	1	0	0	01	19	****	brTf5o8v2s1R	test				2017-06-29 09:53:36
sesmoney	SES-bVk6MzYLQlAW	1498134356	REQ	debit	visa	4131********9258	1	0	0	01	22	****	SES-bVk6MzYLQlAW	Joachim some				2017-06-22 12:25:56
sesmoney	SES-BxmtUJz7IHfD	1497717150	REQ	debit	mastercard	5347********8264	2	0	0	05	17	****	SES-BxmtUJz7IHfD	Bright				2017-06-17 16:32:30
sesmoney	SES-BZfr2uJUvEwm	1498072922	REQ	debit	visa	4131********9258	1	0	0	01	19	****	Joachim some	Joachim some				2017-06-21 19:22:02
sesmoney	SES-clkojpBh9T3U	1497722784	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-clkojpBh9T3U	Joachim Kofi Some				2017-06-17 18:06:24
sesmoney	ses-cS6eiqG4EZkj	1492174105	REQ	debit	visa	0244************	1	0	0	04	18	****	123456789123	test				2017-04-14 12:48:25
sesmoney	ses-cW74eH1aA2sB	1498083401	REQ	debit	visa	4131********9258	1	0	0	01	199	****	cW74eH1aA2sB	test				2017-06-21 22:16:41
sesmoney	SES-DdYNGu7JzphA	1493907542	REQ	debit	visa	4563********0523	50	0	0	12	21	****	SES-DdYNGu7JzphA	Kell L Moore				2017-05-04 14:19:02
sesmoney	SES-dVo2tnzA1DQh	1498133209	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-dVo2tnzA1DQh	Joachim some				2017-06-22 12:06:49
sesmoney	SES-E1r0kOfpBVTL	1498075075	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-E1r0kOfpBVTL	Joachim Some				2017-06-21 19:57:55
sesmoney	SES-edm7gK92r1vI	1498075396	REQ	debit	visa	4131********9258	5	0	0	01	19	****	SES-edm7gK92r1vI	Joachim Some				2017-06-21 20:03:16
sesmoney	SES-ehAWLZOs2lg7	1498075062	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-ehAWLZOs2lg7	Joachim some				2017-06-21 19:57:42
sesmoney	SES-eM8mDgvufios	1498071236	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-eM8mDgvufios	Joachim some				2017-06-21 18:53:56
sesmoney	SES-eY8AduhXg0Et	1498072628	REQ	debit	visa	4131********9258	1	0	0	01	19	****	Joachim some	Joachim some				2017-06-21 19:17:08
sesmoney	ses-FG2rE09ke3zc	1498573769	REQ	debit	visa	4131********9258	1	0	0	01	19	****	FG2rE09ke3zc	test				2017-06-27 14:29:29
sesmoney	ses-ftRAekw4YXq1	1492173890	REQ	debit	visa	0244************	1	0	0	04	18	****	123456789123	test				2017-04-14 12:44:50
sesmoney	SES-fWKdQrnC3vIl	1497721042	REQ	debit	mastercard	5347********8264	5	0	0	10	17	****	SES-fWKdQrnC3vIl	Joachim some				2017-06-17 17:37:22
sesmoney	SES-Fxi19mldcH4a	1497723079	REQ	debit	visa	4131********9258	1	0	0	10	19	****	SES-Fxi19mldcH4a	Joachim some				2017-06-17 18:11:19
sesmoney	SES-gAjWuJCOXMTd	1497723258	REQ	debit	visa	4131********9258	1	0	0	10	19	****	SES-gAjWuJCOXMTd	Joachim kofi some				2017-06-17 18:14:18
sesmoney	SES-gCQ7NefkVhrs	1498072809	REQ	debit	visa	4131********9258	1	0	0	01	19	****	Joachim some	Joachim some				2017-06-21 19:20:09
sesmoney	SES-I6nEN0AvWKbx	1499968518	REQ	debit	visa	4131********9258	1.02	0	0	01	19	****	SES-I6nEN0AvWKbx	Joachim some				2017-07-13 17:55:18
sesmoney	SES-iEmYJNaK7djQ	1497720834	REQ	debit	mastercard	5347********8264	2	0	0	10	17	****	SES-iEmYJNaK7djQ	Joachim some				2017-06-17 17:33:54
sesmoney	SES-IHcsaz2M0mG3	1497720622	REQ	debit	mastercard	5347********8264	2	0	0	10	17	****	SES-IHcsaz2M0mG3	Joachim some				2017-06-17 17:30:22
sesmoney	ses-J3wrmXTeHLPx	1492174982	REQ	debit	mastercard	4131********9258	1	0	0	01	19	****	J3wrmXTeHLPx	test				2017-04-14 13:03:02
sesmoney	SES-jrNXWSCHYpwI	1499968593	REQ	debit	visa	4131********9258	1.02	0	0	01	19	****	SES-jrNXWSCHYpwI	Joachim some				2017-07-13 17:56:33
sesmoney	ses-JV0Kae5oN7lk	1498083415	REQ	debit	visa	4131********9258	1	0	0	01	19	****	JV0Kae5oN7lk	test				2017-06-21 22:16:55
sesmoney	SES-K4Raglxz0OXc	1498133794	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-K4Raglxz0OXc	Joachim some				2017-06-22 12:16:34
sesmoney	SES-l5M182CIjeTJ	1498076363	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-l5M182CIjeTJ	Joachim Some				2017-06-21 20:19:23
sesmoney	ses-LmHT87	1492174959	REQ	debit	mastercard	4131********9258	1	0	0	01	19	****	LmHT87	test				2017-04-14 13:02:39
sesmoney	SES-lzWboerZ1nTd	1498133984	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-lzWboerZ1nTd	Joachim some				2017-06-22 12:19:44
sesmoney	SES-MY0nB1HWxlGh	1498077290	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-MY0nB1HWxlGh	Joachim some				2017-06-21 20:34:50
sesmoney	SES-N54zVBRUgXfh	1493484139	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-N54zVBRUgXfh	Joachim some				2017-04-29 16:42:19
sesmoney	SES-nScvt6KhgR27	1497719753	REQ	debit	mastercard	5347********8264	2	0	0	10	17	****	SES-nScvt6KhgR27	akim				2017-06-17 17:15:53
sesmoney	SES-Oh5p94CjKEa7	1497720027	REQ	debit	mastercard	5347********8264	1	0	0	10	17	****	SES-Oh5p94CjKEa7	Joachim some				2017-06-17 17:20:27
sesmoney	SES-OUDzVvX5AsBN	1493907569	REQ	debit	visa	4563********0523	50	0	0	08	21	****	SES-OUDzVvX5AsBN	Kell L Moore				2017-05-04 14:19:29
sesmoney	SES-pNKYceAVjJ5U	1497722957	REQ	debit	visa	4131********9258	1	0	0	10	19	****	SES-pNKYceAVjJ5U	Joachim some				2017-06-17 18:09:17
sesmoney	ses-pTOdRyPx4lwX	1498074730	REQ	debit	visa	4131********9258	1	0	0	01	19	****	pTOdRyPx4lwX	test				2017-06-21 19:52:10
sesmoney	ses-Q6c1BYLOexhV	1500462943	REQ	debit	visa	4131********9258	1	0	0	01	19	****	Q6c1BYLOexhV	test				2017-07-19 11:15:43
sesmoney	SES-QEgVHyUecsAv	1497722433	REQ	debit	visa	4131********9258	1	0	0	10	19	****	SES-QEgVHyUecsAv	Joachim some				2017-06-17 18:00:33
sesmoney	SES-RNyeaDrPnV7H	1499968635	REQ	debit	visa	4131********9258	1.02	0	0	01	19	****	SES-RNyeaDrPnV7H	Joachim some				2017-07-13 17:57:15
sesmoney	SES-rU1RXeTEqzl2	1497722471	REQ	debit	visa	4131********9258	1	0	0	10	19	****	SES-rU1RXeTEqzl2	Joachim some				2017-06-17 18:01:11
sesmoney	SES-rXNHKOPUVyGA	1498076406	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-rXNHKOPUVyGA	Joachim some				2017-06-21 20:20:06
sesmoney	ses-s38OcD	1492174899	REQ	debit	mastercard	********	1	0	0	01	19	****	4131023866829258	test				2017-04-14 13:01:39
sesmoney	SES-scUP7vo3jI8f	1499419259	REQ	debit	visa	4145********6575	5	0	0	11	19	****	SES-scUP7vo3jI8f	Godwin Amedia				2017-07-07 09:20:59
sesmoney	SES-SG7KvAYN3Ln0	1498134301	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-SG7KvAYN3Ln0	Joachim some				2017-06-22 12:25:01
sesmoney	ses-swlZi76YmSMy	1499968807	REQ	debit	visa	4131********9258	1	0	0	01	19	****	swlZi76YmSMy	test				2017-07-13 18:00:07
sesmoney	SES-t2CJXg8eqsWI	1498134491	REQ	debit	visa	4131********9258	1	0	0	01	22	****	SES-t2CJXg8eqsWI	Joachim some				2017-06-22 12:28:11
sesmoney	ses-TAprwnHJDBYq	1492518350	REQ	debit	visa	4131********9258	1	0	0	01	19	****	TAprwnHJDBYq	test				2017-04-18 12:25:50
sesmoney	ses-uc8zOMrCGAIj	1498076537	REQ	debit	visa	4131********9258	1	0	0	01	199	****	uc8zOMrCGAIj	test				2017-06-21 20:22:17
sesmoney	SES-ueENSyv87BFX	1497719941	REQ	debit	mastercard	5347********8264	2	0	0	10	17	****	SES-ueENSyv87BFX	Joachim some				2017-06-17 17:19:01
sesmoney	SES-UGceJhMwYnTF	1498076432	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-UGceJhMwYnTF	Joachim Some				2017-06-21 20:20:32
sesmoney	SES-UWvD1mB2gJpQ	1498076890	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-UWvD1mB2gJpQ	Joachim some				2017-06-21 20:28:10
sesmoney	SES-VFAsw5GplZXN	1499968733	REQ	debit	visa	4131********9258	1.02	0	0	01	19	****	SES-VFAsw5GplZXN	Joachim some				2017-07-13 17:58:53
sesmoney	SES-VRqYp4WeKTw0	1498072821	REQ	debit	visa	4131********9258	1	0	0	01	19	****	Joachim some	Joachim some				2017-06-21 19:20:21
sesmoney	SES-waigRGN57ftS	1498134646	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-waigRGN57ftS	Joachim some				2017-06-22 12:30:46
sesmoney	SES-wDbSxVCHLvYq	1497720250	REQ	debit	mastercard	5347********8264	1	0	0	10	17	****	SES-wDbSxVCHLvYq	Joachim some				2017-06-17 17:24:10
sesmoney	SES-WrpMcgeOHZTx	1497719731	REQ	debit	mastercard	5347********8264	2	0	0	10	17	****	SES-WrpMcgeOHZTx	akim				2017-06-17 17:15:31
sesmoney	SES-WYqOwtIBiDlN	1493931652	REQ	debit	visa	4648********4009	100	0	0	11	21	****	SES-WYqOwtIBiDlN	Joseph Gyimah				2017-05-04 21:00:52
sesmoney	ses-X1lWFA	1492174793	REQ	debit	mastercard	0244********6729	1	0	0	01	19	****	4131023866829258	test				2017-04-14 12:59:53
sesmoney	ses-XAJpCS6kYIPj	1499969643	REQ	debit	visa	4131********9258	1	0	0	01	19	****	XAJpCS6kYIPj	test				2017-07-13 18:14:03
sesmoney	ses-xId5hYfqM3yA	1500415257	REQ	debit	visa	4131********9258	1	0	0	01	19	****	xId5hYfqM3yA	test				2017-07-18 22:00:57
sesmoney	ses-xJgmrMQeuRfa	1492174087	REQ	debit	visa	0244************	1	0	0	04	18	****	123456789123	test				2017-04-14 12:48:07
sesmoney	SES-xLMIOWw08SBh	1497723654	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-xLMIOWw08SBh	Joachim kofi some				2017-06-17 18:20:54
sesmoney	SES-xuRi98cUINOM	1498134553	REQ	debit	visa	4131********9258	1	0	0	01	22	****	SES-xuRi98cUINOM	Joachim some				2017-06-22 12:29:13
sesmoney	SES-y0aB8vCkloYp	1498075255	REQ	debit	visa	4131********9258	2	0	0	01	19	****	SES-y0aB8vCkloYp	Joachim Some				2017-06-21 20:00:55
sesmoney	SES-yf32UTBbJO6I	1499968570	REQ	debit	visa	4131********9258	1.02	0	0	01	19	****	SES-yf32UTBbJO6I	Joachim some				2017-07-13 17:56:10
sesmoney	ses-YgCRySsGZMx8	1492175040	REQ	debit	visa	4131********9258	1	0	0	01	19	****	YgCRySsGZMx8	test				2017-04-14 13:04:00
sesmoney	SES-ygquaMQlnRYf	1492436938	REQ	debit	visa	4131********9258	1	0	0	01	19	****	SES-ygquaMQlnRYf	Joachim Kofi Some				2017-04-17 13:48:58
sesmoney	ses-ymNtskIcHeOx	1500287898	REQ	debit	visa	4131********9258	1	0	0	01	19	****	ymNtskIcHeOx	test				2017-07-17 10:38:18
